Product_ID,Category,Subcategory,Region,Warehouse_ID,Season,Demand,Lead_Time,Supplier_Reliability,Promotion,Stock_Level,Price,Transport_Cost,Demand_Prev_1_Month,Demand_Prev_2_Month,Demand_Prev_3_Month
1340,Grocery,Bakery,West,4,Spring,338,2,0.9168077315653244,0,217,14.395079220923135,4.4,328,302,362
1341,Beverages,Water,East,5,Summer,482,1,0.9190899862938593,0,733,1.0690886626913891,2.0,436,474,436
1342,Raw_Materials,Spices,East,1,Summer,85,5,0.9554305816458948,0,520,1.1622331090063707,10.0,84,91,71
1343,Beverages,Coffee,West,4,Winter,299,3,0.9011852508984342,1,268,7.069049391047577,6.6000000000000005,287,293,278
1344,Electronics,Laptops,West,5,Winter,542,11,0.9018803739061941,0,389,1085.2997895449093,24.200000000000003,612,442,488
1345,Beverages,Water,East,3,Summer,138,1,0.9450621151081401,0,172,8.37212591568472,2.0,124,124,112
1346,Beverages,Water,North,3,Spring,172,3,0.8997248926532567,1,747,1.1078184669946411,7.199999999999999,151,161,165
1347,Beverages,Tea,East,2,Winter,209,5,0.9216982173127234,0,350,8.262796626967873,10.0,247,196,169
1348,Beverages,Coffee,North,5,Summer,397,4,0.9795548136510102,0,941,2.2171779847328703,9.6,468,330,317
1349,Raw_Materials,Fruits,South,3,Fall,145,5,0.8802902015224744,1,585,2.6768678297197095,9.0,173,142,161
1350,Electronics,Accessories,South,3,Fall,578,14,0.8770250141838445,0,937,291.3418960730113,25.2,593,622,535
1351,Raw_Materials,Grains,East,2,Winter,184,7,0.8007097983729543,0,767,0.886985851611261,14.0,155,150,188
1352,Raw_Materials,Herbs,North,4,Spring,69,5,0.9226852523042464,0,539,3.1178045933950544,12.0,79,75,63
1353,Beverages,Tea,East,3,Fall,522,1,0.8059543814814264,1,43,1.7607589807915582,2.0,447,617,611
1354,Grocery,Dairy,East,1,Fall,99,1,0.9008296979456633,0,833,12.950461684187154,2.0,85,79,108
1355,Grocery,Dairy,North,1,Fall,317,1,0.9608467578064454,0,332,10.842225715523924,2.4,278,278,300
1356,Raw_Materials,Vegetables,East,4,Spring,456,6,0.9099842141039326,0,190,6.50253040861797,12.0,483,463,403
1357,Raw_Materials,Herbs,South,5,Spring,44,5,0.8539272330433352,1,972,4.454596338214795,9.0,37,39,37
1358,Beverages,Tea,West,2,Winter,313,4,0.9572336842898743,0,356,4.219480177043241,8.8,347,346,345
1359,Raw_Materials,Herbs,West,1,Winter,93,2,0.8539434008165078,0,715,0.5170521470384455,4.4,76,86,91
1360,Beverages,Juice,East,1,Fall,375,2,0.9466063561891798,0,201,3.501345808386228,4.0,316,344,334
1361,Grocery,Snacks,North,4,Spring,584,2,0.9220516910380463,0,588,8.203749654725605,4.8,568,467,682
1362,Grocery,Frozen,North,5,Summer,468,4,0.8339992593496003,1,730,10.30106851066517,9.6,445,424,447
1363,Electronics,Smartphones,South,5,Fall,421,11,0.9810267749688372,0,887,506.04367931288107,19.8,503,373,428
1364,Grocery,Dairy,North,4,Winter,462,4,0.8401287365914392,1,688,2.9446118480338797,9.6,548,433,528
1365,Raw_Materials,Vegetables,North,1,Spring,363,4,0.997917414828134,0,255,2.0121114652240357,9.6,317,311,411
1366,Grocery,Bakery,South,2,Winter,420,4,0.8014620977309882,1,254,5.95706472367568,7.2,495,435,443
1367,Beverages,Water,East,1,Winter,315,1,0.8526966754285806,0,687,2.3354046208132866,2.0,339,282,363
1368,Grocery,Canned,West,5,Spring,456,6,0.8399720594548398,0,817,3.1954426818955635,13.200000000000001,439,516,538
1369,Electronics,Audio,South,1,Fall,242,12,0.8027986820340925,1,924,32.25047600189149,21.6,265,221,284
1370,Grocery,Canned,East,2,Spring,300,4,0.9464735800294631,1,732,12.99415272096234,8.0,348,265,281
1371,Beverages,Water,South,3,Fall,181,4,0.9386851604199192,0,142,2.9778276165466817,7.2,157,148,173
1372,Beverages,Water,East,1,Winter,224,1,0.9584701928709861,0,206,8.397121951551584,2.0,196,245,200
1373,Raw_Materials,Spices,South,4,Spring,166,9,0.8513397092929131,0,919,3.787320396029289,16.2,159,166,188
1374,Grocery,Canned,East,3,Summer,370,3,0.888867033416594,1,356,9.854129405990529,6.0,321,312,314
1375,Beverages,Tea,South,4,Fall,431,6,0.9318227043243095,0,58,1.681319225423758,10.8,406,382,406
1376,Electronics,Audio,East,4,Summer,770,14,0.8879537007776287,0,73,183.4025396584517,28.0,814,923,618
1377,Raw_Materials,Herbs,South,4,Fall,92,3,0.9394651540635832,0,633,2.674965523799763,5.4,103,103,95
1378,Electronics,Accessories,West,1,Spring,448,6,0.9267946816880884,1,877,46.65878688233481,13.200000000000001,412,421,476
1379,Grocery,Bakery,West,5,Summer,133,5,0.8229295606044353,0,706,13.715254946349697,11.0,121,135,119
1380,Grocery,Canned,North,3,Spring,484,5,0.9562086242153937,0,113,9.450792592892872,12.0,538,467,529
1381,Grocery,Bakery,East,2,Fall,441,6,0.9441352718185037,0,940,4.3839067814162656,12.0,420,359,420
1382,Raw_Materials,Fruits,South,5,Fall,210,5,0.931166877523481,0,222,3.6473600804180526,9.0,236,233,194
1383,Beverages,Water,East,1,Fall,420,4,0.8310187212542005,0,526,4.212101206717348,8.0,502,456,496
1384,Raw_Materials,Grains,West,4,Fall,65,5,0.8535992897590727,1,128,5.75434749393366,11.0,77,62,67
1385,Electronics,Smartphones,East,2,Winter,530,10,0.8786354063175201,1,865,846.6898584247447,20.0,564,603,477
1386,Raw_Materials,Spices,South,3,Fall,269,5,0.8559859243312887,0,770,0.6483663204641511,9.0,255,272,320
1387,Electronics,Smartphones,East,5,Summer,294,5,0.8455620581352263,1,688,478.04429064420617,10.0,242,242,280
1388,Raw_Materials,Vegetables,South,5,Fall,283,4,0.9610715340323551,0,904,4.085959791806461,7.2,309,255,299
1389,Beverages,Soda,West,2,Spring,144,2,0.9276464492720404,0,251,5.009372130284115,4.4,171,141,156
1390,Electronics,Laptops,West,1,Winter,571,6,0.9130944263100501,1,289,1275.0123229152957,13.200000000000001,472,480,553
1391,Grocery,Snacks,West,3,Summer,277,1,0.8451905421706508,0,433,11.007351666288406,2.2,222,284,280
1392,Grocery,Bakery,North,2,Winter,188,4,0.9836153124537282,0,372,10.548125978975179,9.6,212,159,168
1393,Raw_Materials,Fruits,West,4,Winter,102,7,0.8382366078194633,1,759,3.2961006660649357,15.400000000000002,85,89,100
1394,Grocery,Dairy,East,3,Winter,448,6,0.9589901865649354,0,315,13.286142791140332,12.0,373,518,414
1395,Electronics,Laptops,North,5,Spring,212,9,0.9933345333410586,1,726,594.3988556727782,21.599999999999998,246,254,216
1396,Grocery,Dairy,West,2,Winter,232,4,0.9454185458448472,1,495,9.18313853156417,8.8,192,236,247
1397,Beverages,Tea,East,5,Winter,322,6,0.998571755036926,0,323,9.547169433125767,12.0,272,337,336
1398,Beverages,Coffee,East,5,Fall,390,4,0.9302102233955893,0,522,5.941732940427891,8.0,400,436,433
1399,Raw_Materials,Vegetables,East,5,Spring,268,3,0.843492068720779,0,692,3.9132972560964197,6.0,295,289,218
1400,Electronics,Gaming,South,1,Summer,740,11,0.8407638987433023,0,176,57.49692483499884,19.8,710,646,615
1401,Beverages,Coffee,North,5,Summer,271,2,0.8649128568510953,0,403,8.291701857444501,4.8,262,261,239
1402,Beverages,Juice,East,4,Summer,437,5,0.8014260040442013,1,779,4.364154010368209,10.0,460,443,521
1403,Electronics,Smartphones,South,4,Spring,86,11,0.9363396940165669,0,72,931.1213185362192,19.8,86,81,96
1404,Grocery,Dairy,West,3,Summer,424,2,0.8537335569255655,0,281,3.7656563256987985,4.4,342,369,495
1405,Grocery,Frozen,East,5,Spring,192,4,0.9630366464585506,0,46,1.586084841050087,8.0,162,210,174
1406,Raw_Materials,Grains,South,5,Fall,285,8,0.8718345301118601,0,25,2.791005893960004,14.4,294,250,293
1407,Grocery,Dairy,East,2,Fall,326,1,0.8959912986926626,1,775,4.939794060396472,2.0,364,294,333
1408,Electronics,Accessories,North,1,Spring,508,9,0.9931377833120738,0,352,264.5730709876368,21.599999999999998,561,464,522
1409,Beverages,Water,North,3,Summer,271,1,0.8484344246094555,1,355,8.782064007262786,2.4,297,234,294
1410,Grocery,Canned,West,5,Spring,276,4,0.9442508194859479,0,857,8.47451911641933,8.8,305,314,264
1411,Raw_Materials,Spices,East,2,Spring,202,6,0.9510235578610835,0,548,0.6424920917914521,12.0,165,210,216
1412,Grocery,Canned,South,1,Winter,489,1,0.8441996315047271,0,968,4.196545280886665,1.8,566,554,545
1413,Electronics,Laptops,West,3,Spring,426,12,0.9001993673224391,0,632,1458.5188913201496,26.400000000000002,492,424,390
1414,Raw_Materials,Grains,East,3,Winter,112,7,0.8700403850625937,0,242,1.2605630107277568,14.0,113,112,131
1415,Grocery,Snacks,West,5,Fall,71,5,0.9543812486800178,0,999,10.808711706072259,11.0,63,74,71
1416,Raw_Materials,Grains,South,3,Winter,341,8,0.9244966638058075,1,585,0.5897169721905761,14.4,353,323,372
1417,Electronics,Smartphones,West,2,Spring,219,12,0.8951966109721095,0,618,914.2830978323433,26.400000000000002,224,218,239
1418,Beverages,Coffee,West,3,Fall,458,6,0.9558726530095436,1,425,8.600853185734415,13.200000000000001,407,466,469
1419,Electronics,Accessories,West,4,Winter,395,8,0.8470311140016834,0,914,151.38096150091255,17.6,411,466,366
1420,Electronics,Gaming,East,2,Spring,270,9,0.9507243761168718,0,276,252.14267723081053,18.0,302,311,288
1421,Electronics,Smartphones,South,1,Fall,340,14,0.9730748624185649,0,335,1003.3749599194826,25.2,381,289,283
1422,Electronics,Laptops,North,1,Winter,176,10,0.9757243193615145,0,935,1507.1287252515156,24.0,145,143,209
1423,Beverages,Water,East,5,Spring,277,6,0.9567347186039208,1,753,5.006343532580503,12.0,243,296,241
1424,Beverages,Tea,North,5,Spring,506,6,0.8816028333996537,0,920,3.4471363996134445,14.399999999999999,540,414,460
1425,Raw_Materials,Vegetables,North,4,Summer,365,5,0.9963616045435654,0,452,6.956479716266514,12.0,417,300,431
1426,Grocery,Canned,East,1,Summer,114,3,0.8759187287644881,0,569,10.080265315281276,6.0,114,98,99
1427,Beverages,Juice,East,1,Winter,497,6,0.9277250798204851,0,871,8.182151517255186,12.0,538,467,431
1428,Beverages,Soda,South,1,Winter,300,5,0.8322148356138938,1,731,5.967702349560027,9.0,242,292,336
1429,Grocery,Bakery,South,1,Winter,64,1,0.9960897797272785,0,85,3.4061300829149457,1.8,66,64,57
1430,Beverages,Tea,West,3,Spring,228,2,0.9407971843729327,1,256,9.814941455621828,4.4,270,272,191
1431,Electronics,Gaming,North,2,Winter,403,6,0.9506755090492737,0,837,71.16685040813847,14.399999999999999,428,384,358
1432,Electronics,Accessories,South,2,Spring,295,10,0.8131553406822289,1,589,275.14762028697294,18.0,344,264,340
1433,Grocery,Snacks,West,4,Winter,82,5,0.9526835628441344,1,322,3.9139410446296363,11.0,84,84,74
1434,Raw_Materials,Herbs,South,3,Spring,280,4,0.9549446858441203,0,585,3.303120813098269,7.2,318,248,301
1435,Raw_Materials,Vegetables,East,1,Spring,51,7,0.934354545272446,0,703,3.8006258340306998,14.0,43,59,48
1436,Grocery,Canned,South,1,Summer,454,2,0.8583819227580688,1,601,13.899263853394032,3.6,385,410,410
1437,Grocery,Frozen,North,5,Fall,270,6,0.8979380084321763,0,352,13.434779992782888,14.399999999999999,228,322,231
1438,Electronics,Smartphones,South,5,Spring,446,8,0.8220868742617433,1,724,1040.8988801571923,14.4,444,431,530
1439,Raw_Materials,Spices,North,4,Winter,442,6,0.8943174132918306,0,191,3.325063606218007,14.399999999999999,411,497,445
1440,Beverages,Soda,East,1,Summer,353,5,0.848764770520081,0,964,1.0404392214602813,10.0,383,373,298
1441,Electronics,Smartphones,North,4,Winter,304,7,0.8698193972988164,1,993,913.4249880967674,16.8,352,356,267
1442,Grocery,Snacks,South,3,Winter,256,4,0.8325200816807398,0,735,6.753353682512854,7.2,268,268,246
1443,Raw_Materials,Spices,West,2,Spring,146,5,0.8460108735493794,0,944,6.177936446280767,11.0,129,150,148
1444,Beverages,Juice,East,1,Spring,459,3,0.8153137283640233,0,641,8.153668414751952,6.0,538,487,400
1445,Beverages,Juice,South,3,Fall,329,1,0.9839802732873842,0,408,4.957510626256818,1.8,332,366,299
1446,Electronics,Audio,East,1,Spring,580,10,0.9060821375950807,1,250,229.46871828874555,20.0,631,672,645
1447,Raw_Materials,Herbs,East,5,Spring,166,5,0.879348394252548,1,856,6.7995296038975805,10.0,191,150,160
1448,Raw_Materials,Fruits,South,4,Fall,59,9,0.9070058425537568,1,723,7.463570987011251,16.2,70,51,47
1449,Grocery,Dairy,South,5,Winter,384,1,0.9256586456963105,0,933,9.15437465485152,1.8,384,312,315
1450,Raw_Materials,Herbs,West,2,Fall,409,2,0.9843757586738698,0,301,6.338590767949119,4.4,459,387,399
1451,Raw_Materials,Spices,East,5,Fall,189,6,0.8357385904572627,1,63,4.2092365265723535,12.0,194,215,155
1452,Electronics,Smartphones,East,1,Fall,358,9,0.8591104997270436,0,154,337.49670038696587,18.0,356,296,311
1453,Raw_Materials,Grains,South,5,Summer,133,3,0.9951578672688229,0,365,1.6641607084938752,5.4,135,135,145
1454,Beverages,Water,North,1,Winter,138,5,0.8742385973297049,1,607,2.154020583157031,12.0,137,148,136
1455,Electronics,Accessories,South,2,Summer,321,8,0.8045123301514656,0,992,68.09436523233408,14.4,310,364,318
1456,Electronics,Audio,East,5,Summer,88,13,0.8295286985274318,0,486,22.85956989159611,26.0,95,90,91
1457,Grocery,Dairy,South,4,Spring,412,4,0.8052677403497105,0,31,13.021895525712136,7.2,370,360,459
1458,Raw_Materials,Spices,West,4,Fall,389,8,0.9979846284841457,0,340,4.701119899617593,17.6,407,461,335
1459,Grocery,Dairy,North,4,Fall,401,5,0.8557741697982446,0,301,6.364100042157747,12.0,435,335,348
1460,Beverages,Tea,South,5,Summer,292,5,0.9847085513872452,1,245,4.688009844192776,9.0,337,323,247
1461,Electronics,Laptops,West,5,Spring,378,10,0.9991772551519431,0,38,1195.0266405783043,22.0,352,315,444
1462,Electronics,Gaming,East,5,Spring,282,12,0.9199682442286229,0,704,40.68738011748592,24.0,322,241,290
1463,Electronics,Gaming,South,1,Spring,306,9,0.8066392630131124,1,947,96.90631524237766,16.2,360,354,256
1464,Beverages,Coffee,East,2,Winter,316,3,0.8163183260773854,0,169,8.664637933828764,6.0,334,347,280
1465,Beverages,Water,West,4,Summer,690,6,0.8963178110215756,0,919,7.693077125925861,13.200000000000001,764,652,752
1466,Grocery,Dairy,East,1,Winter,517,6,0.8812344025822972,0,539,8.88767753555471,12.0,497,545,419
1467,Grocery,Dairy,West,4,Spring,225,4,0.9212354611563536,1,559,7.729855785379482,8.8,265,221,245
1468,Grocery,Frozen,West,1,Spring,174,6,0.8877695619422729,0,110,4.625624589872592,13.200000000000001,185,143,202
1469,Raw_Materials,Vegetables,West,5,Spring,398,3,0.9868153698542969,0,299,4.034412272353291,6.6000000000000005,367,433,327
1470,Electronics,Audio,South,4,Fall,425,12,0.9069479430827022,0,386,187.39947729870812,21.6,408,469,371
1471,Electronics,Gaming,East,5,Summer,114,12,0.9387452122924884,0,182,219.53862640084256,24.0,119,131,91
1472,Grocery,Snacks,East,4,Fall,378,3,0.9792970545284994,0,352,3.3329626285325333,6.0,337,384,318
1473,Electronics,Gaming,North,3,Winter,602,12,0.8293743751666415,0,937,247.67087517181767,28.799999999999997,663,643,630
1474,Grocery,Bakery,North,1,Fall,425,1,0.8459469308237058,0,887,5.841357878473516,2.4,378,414,347
1475,Raw_Materials,Vegetables,North,3,Summer,261,6,0.8214637320948031,0,588,4.274435624677665,14.399999999999999,270,242,253
1476,Raw_Materials,Spices,North,1,Fall,165,6,0.8279276798459825,0,200,5.0592823744724935,14.399999999999999,178,159,165
1477,Beverages,Water,East,2,Spring,124,6,0.9025167933868466,0,448,5.392856405989299,12.0,141,144,144
1478,Raw_Materials,Grains,West,4,Winter,284,8,0.8642358517934928,0,564,4.789676781155893,17.6,310,245,281
1479,Grocery,Canned,West,2,Winter,435,3,0.884634567905351,1,644,2.561328505560197,6.6000000000000005,486,391,372
1480,Raw_Materials,Spices,South,2,Spring,48,6,0.9964979663588124,1,799,3.741165913314764,10.8,55,50,43
1481,Beverages,Coffee,West,1,Spring,294,1,0.8313408695591896,1,352,3.5242072384260372,2.2,305,248,314
1482,Electronics,Gaming,East,3,Spring,317,14,0.9081624141596152,0,717,44.08732308832365,28.0,360,366,267
1483,Grocery,Canned,East,5,Summer,235,5,0.8197742310107302,0,854,3.6830891588479195,10.0,209,192,209
1484,Electronics,Smartphones,East,1,Fall,282,8,0.8636992626527757,0,134,842.2001097847125,16.0,317,310,337
1485,Beverages,Coffee,South,5,Winter,257,1,0.9055051847349197,0,617,2.770177623863053,1.8,228,244,206
1486,Beverages,Tea,North,2,Fall,469,1,0.9893263491930675,0,899,2.62957609107184,2.4,550,384,403
1487,Beverages,Coffee,West,5,Spring,526,5,0.8782456442566966,0,678,5.9754738914797265,11.0,490,598,598
1488,Electronics,Accessories,East,3,Spring,422,12,0.812981339242934,0,561,273.31670187795584,24.0,366,445,354
1489,Electronics,Accessories,East,1,Fall,411,14,0.8776322895920634,0,369,240.83399817915233,28.0,353,330,334
1490,Electronics,Gaming,North,3,Winter,529,6,0.8291482351747956,0,512,273.4249509455581,14.399999999999999,462,479,448
1491,Electronics,Smartphones,East,3,Summer,554,14,0.8459979226582891,0,182,824.6821820668637,28.0,542,521,596
1492,Beverages,Soda,West,1,Fall,425,5,0.9236181246329981,0,896,4.689366044127464,11.0,428,394,508
1493,Beverages,Water,South,3,Spring,191,4,0.8134847732407364,0,403,7.56677228987749,7.2,222,190,197
1494,Grocery,Snacks,East,4,Spring,570,5,0.8929447512500075,1,470,4.659096394557113,10.0,542,576,484
1495,Grocery,Canned,West,4,Summer,464,5,0.9218923172021529,0,694,2.092755412075652,11.0,411,444,405
1496,Electronics,Gaming,East,4,Fall,291,10,0.8843716784734994,0,129,116.49214196471797,20.0,319,271,295
1497,Raw_Materials,Fruits,North,5,Summer,298,2,0.8038252701247461,1,282,2.744275231152631,4.8,254,298,323
1498,Raw_Materials,Herbs,East,3,Summer,399,8,0.9971038713805731,0,367,5.566541958628567,16.0,461,324,425
1499,Beverages,Tea,East,1,Winter,61,6,0.8734231534681071,0,395,5.962264109306329,12.0,58,64,62
1500,Beverages,Water,South,1,Winter,253,6,0.9557154373866534,0,922,2.2443668565020696,10.8,264,263,302
1501,Beverages,Soda,North,5,Spring,229,5,0.8651292984374906,0,885,9.176537617934228,12.0,200,208,201
1502,Grocery,Canned,North,1,Fall,534,6,0.8950033513986838,0,867,9.306745167067259,14.399999999999999,458,465,464
1503,Grocery,Bakery,South,4,Winter,414,6,0.8776927285221994,0,896,7.407579155932876,10.8,463,343,473
1504,Beverages,Juice,East,3,Spring,471,3,0.8685078459019215,0,943,9.434754344067882,6.0,457,487,431
1505,Beverages,Soda,West,1,Fall,91,4,0.8043702754415558,1,942,1.8757166391811073,8.8,108,93,84
1506,Beverages,Juice,North,1,Spring,336,1,0.8720041875709007,0,328,8.10633644325746,2.4,339,340,342
1507,Raw_Materials,Vegetables,North,2,Winter,299,8,0.9778979980799061,0,270,3.23499129290007,19.2,340,357,284
1508,Grocery,Canned,East,2,Spring,115,4,0.9380786677187367,0,290,10.735456512935603,8.0,137,116,105
1509,Raw_Materials,Spices,East,2,Fall,371,2,0.829084571819088,0,338,7.48044070735759,4.0,338,403,432
1510,Raw_Materials,Herbs,North,3,Fall,245,9,0.9182310009245479,1,133,4.3828481036406295,21.599999999999998,274,207,208
1511,Beverages,Juice,East,4,Spring,341,3,0.9784461719897743,0,485,1.203749410858726,6.0,275,313,327
1512,Beverages,Soda,West,4,Fall,287,5,0.9400068081929711,1,287,1.2596340715510417,11.0,307,261,229
1513,Electronics,Audio,North,4,Spring,679,12,0.8297368784713394,0,102,112.55702934390541,28.799999999999997,745,699,762
1514,Electronics,Laptops,West,3,Fall,84,11,0.9735664993468993,1,968,1672.4873290925927,24.200000000000003,83,78,72
1515,Raw_Materials,Spices,West,3,Spring,142,9,0.8603088026577731,0,556,2.661960073051871,19.8,122,150,157
1516,Grocery,Bakery,East,2,Spring,517,1,0.8908152288624683,0,832,5.682560412407048,2.0,541,556,444
1517,Beverages,Soda,West,1,Spring,417,1,0.9052285519378293,1,137,8.060146418778118,2.2,483,339,403
1518,Beverages,Coffee,East,5,Summer,706,1,0.970101320875639,1,541,2.045702565273528,2.0,827,745,770
1519,Raw_Materials,Spices,South,5,Fall,369,4,0.9863214990295323,0,782,6.851097214721642,7.2,405,312,335
1520,Electronics,Smartphones,East,1,Winter,295,12,0.9859305755581113,1,176,539.2132639986959,24.0,267,290,273
1521,Grocery,Canned,West,2,Spring,170,4,0.8015908362557082,0,840,1.717122994404715,8.8,195,185,181
1522,Electronics,Laptops,South,1,Summer,176,5,0.9843776971170914,0,245,676.0140596055339,9.0,203,190,154
1523,Electronics,Audio,East,1,Winter,147,5,0.8108773932003145,0,41,286.7153682868706,10.0,139,135,173
1524,Electronics,Accessories,West,5,Spring,811,10,0.8531547313634871,1,240,146.37070741228317,22.0,708,737,710
1525,Electronics,Gaming,North,2,Winter,276,9,0.9029975709455667,1,200,91.80266967956825,21.599999999999998,317,269,303
1526,Beverages,Water,North,3,Summer,263,3,0.8959851378008789,0,851,5.691438551612756,7.199999999999999,303,230,294
1527,Beverages,Juice,East,5,Winter,54,6,0.9209419587774784,0,945,7.141119880544203,12.0,45,64,51
1528,Electronics,Smartphones,East,3,Spring,334,7,0.8958892457474011,0,666,586.9185672396625,14.0,396,313,288
1529,Grocery,Bakery,North,2,Winter,421,2,0.9868751359280842,0,622,11.153796844254336,4.8,426,492,364
1530,Raw_Materials,Herbs,West,1,Winter,133,5,0.8481097696429174,0,600,2.391890381804015,11.0,159,154,158
1531,Grocery,Snacks,West,4,Spring,440,2,0.8548049388076973,0,517,2.572721248616568,4.4,430,416,479
1532,Grocery,Dairy,West,4,Summer,134,6,0.9841475871386113,0,466,8.695915085167329,13.200000000000001,135,120,131
1533,Grocery,Dairy,East,2,Summer,312,2,0.8153479027490513,0,681,3.1156614625178243,4.0,282,345,281
1534,Electronics,Laptops,South,4,Winter,337,12,0.921912164380962,0,264,1910.7273180487098,21.6,390,300,272
1535,Beverages,Coffee,South,3,Fall,148,4,0.9363471904131222,1,288,1.004041253186657,7.2,144,149,158
1536,Grocery,Dairy,South,4,Winter,464,6,0.9011083446859479,0,980,11.579745399531651,10.8,522,391,548
1537,Electronics,Audio,South,2,Fall,348,8,0.9388463757646275,0,709,98.25249710793504,14.4,289,332,293
1538,Grocery,Frozen,South,2,Winter,255,4,0.8345509292023934,0,982,12.845216064813137,7.2,284,211,280
1539,Grocery,Snacks,East,3,Summer,170,6,0.970526446554308,0,731,1.8421123723652535,12.0,169,155,146
1540,Electronics,Audio,East,4,Winter,98,11,0.8280051378939771,0,762,286.84016752388004,22.0,78,104,109
1541,Beverages,Tea,South,4,Winter,171,6,0.88016248886315,0,65,1.9125539544971208,10.8,152,204,162
1542,Beverages,Coffee,East,1,Fall,277,3,0.8150515202616412,1,658,8.090944795319007,6.0,243,249,300
1543,Raw_Materials,Grains,East,5,Summer,309,4,0.9090422157634801,0,115,4.380066602267033,8.0,340,305,361
1544,Electronics,Smartphones,South,2,Fall,270,7,0.9339491614851279,0,590,687.3553126898265,12.6,267,264,282
1545,Raw_Materials,Grains,West,1,Winter,103,7,0.9882443270190582,0,711,2.6011683943270367,15.400000000000002,88,89,120
1546,Raw_Materials,Vegetables,East,2,Spring,125,2,0.9478672391792002,0,201,6.810271514367989,4.0,112,130,111
1547,Raw_Materials,Vegetables,West,1,Winter,198,2,0.9082205832908302,1,287,1.998135481497126,4.4,198,215,235
1548,Beverages,Tea,East,5,Winter,411,5,0.9865234034340667,1,553,7.491171474935733,10.0,332,353,472
1549,Electronics,Accessories,East,1,Fall,561,5,0.8956873676081754,0,184,144.82166228784178,10.0,543,618,472
1550,Raw_Materials,Spices,South,2,Spring,177,2,0.9122411306197739,0,779,7.9887125536045245,3.6,189,191,170
1551,Electronics,Accessories,East,4,Spring,255,7,0.9192197055340192,1,644,191.19172564753634,14.0,256,224,298
1552,Electronics,Gaming,North,2,Fall,250,7,0.8819959451773134,0,94,49.17308907065515,16.8,259,264,207
1553,Beverages,Soda,North,3,Summer,524,4,0.9676965381131648,1,997,4.775690702367996,9.6,487,501,514
1554,Raw_Materials,Herbs,South,3,Spring,132,4,0.8370351877690119,1,957,0.9972423528889682,7.2,115,141,143
1555,Raw_Materials,Fruits,West,3,Spring,189,7,0.9109684380743216,0,737,2.642417257918359,15.400000000000002,212,188,153
1556,Electronics,Laptops,West,3,Fall,371,8,0.9444466512374388,1,225,1014.975192321657,17.6,431,303,408
1557,Grocery,Canned,West,5,Summer,150,1,0.9807952343753155,1,23,12.94447251675444,2.2,150,167,141
1558,Beverages,Tea,North,4,Summer,513,3,0.9767836792868557,1,46,8.541887289467821,7.199999999999999,472,524,461
1559,Beverages,Coffee,West,4,Winter,201,1,0.9017480578860284,0,36,1.1040149798506107,2.2,201,219,207
1560,Beverages,Coffee,West,2,Winter,344,3,0.9286322902326684,0,673,5.790507535045831,6.6000000000000005,396,292,350
1561,Beverages,Water,South,1,Fall,149,1,0.8788475472258602,0,585,3.011893800429542,1.8,160,162,171
1562,Raw_Materials,Spices,West,2,Summer,189,8,0.8936355525760401,0,79,2.900698235341668,17.6,216,182,202
1563,Raw_Materials,Fruits,North,2,Fall,408,2,0.9812531585146099,0,163,0.662384641441514,4.8,379,456,395
1564,Grocery,Dairy,North,2,Winter,348,1,0.9861407986384948,0,447,11.496442116234382,2.4,377,361,368
1565,Beverages,Tea,North,2,Fall,281,6,0.9790828116134039,0,774,9.555307981771612,14.399999999999999,298,264,309
1566,Beverages,Coffee,South,4,Fall,174,5,0.8276741723627277,0,280,2.973403362824666,9.0,178,153,204
1567,Electronics,Laptops,South,1,Spring,845,5,0.9700168042661272,0,550,1012.6593005717488,9.0,854,951,914
1568,Raw_Materials,Grains,East,2,Spring,411,3,0.989672746204296,0,83,2.0482549604739817,6.0,419,420,418
1569,Beverages,Coffee,West,4,Spring,269,2,0.8722499389147209,1,805,9.370437972773757,4.4,306,321,255
1570,Grocery,Dairy,South,2,Winter,609,2,0.9037292578843339,0,580,1.1309835507039747,3.6,710,578,704
1571,Grocery,Dairy,North,3,Fall,280,6,0.9558190511625992,0,764,9.174071938074492,14.399999999999999,236,300,312
1572,Raw_Materials,Grains,North,2,Spring,49,5,0.9124156275131298,1,850,7.030729708416125,12.0,50,51,40
1573,Grocery,Bakery,South,2,Spring,91,1,0.9986967043412499,0,158,3.6083004376148553,1.8,106,96,98
1574,Grocery,Canned,South,5,Spring,551,2,0.8911426730313657,0,515,9.25993407906915,3.6,470,603,559
1575,Raw_Materials,Fruits,South,3,Winter,430,7,0.9427885422414756,1,19,0.8798607864866368,12.6,415,367,361
1576,Beverages,Soda,East,1,Winter,481,4,0.9585182280393089,1,653,8.331266202110285,8.0,401,490,493
1577,Beverages,Water,North,2,Fall,385,2,0.8988200831516879,0,511,3.4698621049564435,4.8,325,386,337
1578,Grocery,Dairy,East,1,Fall,301,3,0.9713967611422751,1,71,14.84254784073365,6.0,349,282,326
1579,Grocery,Bakery,East,3,Fall,443,5,0.9092309182414393,1,397,13.908134686856876,10.0,433,431,403
1580,Beverages,Juice,West,2,Spring,215,1,0.8823301593603263,0,904,7.5926437293944256,2.2,231,216,184
1581,Raw_Materials,Herbs,North,5,Summer,302,6,0.8215647347703895,0,783,4.226319810286188,14.399999999999999,258,280,251
1582,Grocery,Frozen,North,4,Winter,463,5,0.8786827152700849,0,739,11.732247566052626,12.0,374,424,461
